model_year,milage,accident,clean_title,price,turbo,is_luxury,is_upper_class,engine_score
2017,87500.0,0,1,29975.0,0,0,0,0.842
2001,64517.0,0,1,3950.0,0,0,0,0.762
2005,140000.0,0,1,13500.0,0,0,0,-0.057
2023,3721.0,0,1,47500.0,0,0,0,-0.64
2010,65000.0,1,1,10099.0,0,0,0,0.017
2022,500.0,0,1,45900.0,0,0,0,0.45
2011,110000.0,1,1,6000.0,0,0,0,-0.198
2015,123400.0,0,1,14500.0,0,0,0,-0.774
2017,73120.0,0,1,17000.0,0,0,0,-0.829
1998,134033.0,0,1,11500.0,0,0,0,0.279
2012,92500.0,1,1,14000.0,0,0,0,-0.095
2013,111000.0,1,1,7900.0,0,0,0,-1.117
2018,62310.0,1,1,27450.0,0,0,0,-0.06
2012,90742.0,1,1,10750.0,0,0,0,-0.443
2023,124.0,0,1,27500.0,0,0,0,0.095
2012,120000.0,0,1,9500.0,0,0,0,-0.726
2020,61600.0,0,1,24440.0,0,0,0,-0.024
2015,91545.0,1,1,12990.0,0,0,0,-0.774
2009,116451.0,0,1,5800.0,0,0,0,-0.131
2014,111650.0,0,1,10995.0,0,0,0,0.843
2015,90000.0,1,1,23400.0,0,0,0,-0.781
2015,141485.0,1,1,11500.0,0,0,0,-0.081
2020,55000.0,0,1,33333.0,0,0,0,-0.036
2021,28182.0,0,1,84500.0,0,0,0,1.021
2014,80500.0,0,1,34900.0,0,0,0,-0.131
2018,82900.0,0,1,33299.0,1,0,0,0.006
2012,131986.0,1,1,9000.0,0,0,0,-0.131
2007,161900.0,1,1,7500.0,0,0,0,-0.821
2002,121964.0,0,1,7999.0,0,0,0,1.945
2023,1560.0,0,1,54900.0,0,0,0,1.188
2017,60000.0,0,1,26000.0,0,0,0,0.471
2016,64800.0,0,1,40000.0,0,0,0,-0.24
2021,51808.0,0,1,44900.0,0,0,0,0.131
2020,4753.0,0,1,68000.0,0,0,0,0.717
2006,89600.0,1,1,18000.0,0,0,0,0.771
2015,72639.0,0,1,16000.0,0,0,0,-0.771
2018,17900.0,1,1,47000.0,0,0,0,0.781
2020,56985.0,0,1,72950.0,0,0,0,1.133
2019,41550.0,0,1,29510.0,0,0,0,-0.091
2018,67500.0,0,1,36000.0,0,0,0,0.131
2019,13566.0,0,1,59335.0,0,0,0,-0.746
2014,196300.0,0,1,10995.0,0,0,0,0.633
2017,52000.0,1,1,46500.0,0,0,0,0.917
2020,53500.0,0,1,34500.0,0,0,0,-0.738
2014,97700.0,0,1,11000.0,0,0,0,0.119
2011,170000.0,0,1,10995.0,0,0,0,0.981
2016,79615.0,0,1,40750.0,0,0,0,0.874
2017,73043.0,0,1,30990.0,0,0,0,-0.031
2020,6025.0,0,1,27999.0,0,0,0,-0.94
2007,16000.0,0,1,5200.0,0,0,0,1.105
2014,67210.0,0,1,19000.0,0,0,0,0.055
2018,69423.0,0,1,18000.0,0,0,0,0.471
2015,44000.0,1,1,24200.0,0,0,0,0.574
2019,100000.0,1,1,15000.0,0,0,0,-0.774
2004,61491.0,1,1,3900.0,0,0,0,-0.929
2020,39102.0,1,1,31933.0,0,0,0,-0.012
2007,186117.0,1,1,5699.0,0,0,0,-0.179
2022,11250.0,0,1,39500.0,0,0,0,1.105
2021,1240.0,0,1,47999.0,0,0,0,0.131
2017,54000.0,0,1,34000.0,0,0,0,-0.774
2015,77000.0,0,1,26000.0,0,0,0,0.771
2015,120000.0,0,1,29000.0,0,0,0,-0.86
2021,16000.0,0,1,37499.0,0,0,0,0.095
2023,4283.0,0,1,117900.0,1,0,0,-0.133
2010,101387.0,0,1,21000.0,0,0,0,-0.014
2014,90000.0,0,1,15499.0,0,0,0,-0.131
2021,11459.0,1,1,58000.0,0,0,0,1.021
2021,24500.0,0,1,69000.0,0,0,0,-0.007
2011,137825.0,1,1,5800.0,0,0,0,-0.883
2018,19813.0,0,1,39951.0,1,0,0,0.006
2009,64500.0,1,1,14500.0,0,0,0,-1.131
2019,74595.0,1,1,35999.0,0,0,0,0.131
2017,60000.0,0,1,22500.0,0,0,0,1.105
2018,55000.0,1,1,42000.0,0,0,0,1.021
2010,71400.0,0,1,18500.0,0,0,0,-0.867
2016,104000.0,1,1,18000.0,0,0,0,-0.076
2014,118000.0,1,1,13999.0,0,0,0,-0.933
1999,53433.0,1,1,11200.0,0,0,0,-0.09
2023,11700.0,0,1,47000.0,0,0,0,-0.014
2009,97496.0,0,1,5500.0,0,0,0,-1.131
2009,87500.0,0,1,37900.0,0,0,0,0.602
2018,53550.0,0,1,30275.0,1,0,0,-0.746
2016,54200.0,1,1,25900.0,0,0,0,0.471
2022,11459.0,0,1,71999.0,0,0,0,1.021
2011,163000.0,1,1,2500.0,0,0,0,0.029
2021,32500.0,0,1,52000.0,0,0,0,0.131
2007,94100.0,0,1,19500.0,0,0,0,-0.231
2022,2750.0,0,1,112000.0,0,0,0,1.155
2018,38000.0,1,1,33000.0,0,0,0,-0.095
2020,48000.0,0,1,64500.0,0,0,0,0.852
2021,33000.0,1,1,26999.0,0,0,0,-0.031
2022,15443.0,0,1,72900.0,0,0,0,0.771
2020,115000.0,0,1,17000.0,0,0,0,-0.086
2004,153250.0,0,1,9999.0,0,0,0,-0.898
2018,108206.0,0,1,45855.0,1,0,0,0.006
2021,13750.0,0,1,73500.0,0,0,0,0.057
2001,150000.0,0,1,7495.0,0,0,0,-1.045
2022,17945.0,0,1,17999.0,0,0,0,0.842
2017,65000.0,0,1,65000.0,0,0,0,0.762
2001,61840.0,0,1,16500.0,0,0,0,-0.226
2021,14700.0,0,1,53500.0,0,0,0,1.021
2021,12000.0,1,1,32500.0,0,0,0,-0.186
2017,169802.0,0,1,24000.0,0,0,0,0.107
2016,32936.0,0,1,75000.0,0,0,0,1.245
2002,137105.0,1,1,10000.0,0,0,0,-0.312
2014,13554.0,0,1,27500.0,0,0,0,0.24
2013,109580.0,1,1,17995.0,0,0,0,-0.843
2015,25500.0,0,1,66500.0,0,0,0,0.055
2006,90000.0,0,1,2300.0,0,0,0,-0.043
2014,75479.0,0,1,12995.0,0,0,0,-0.052
2022,4457.0,0,1,46500.0,0,0,0,-0.746
2017,55900.0,0,1,31500.0,0,0,0,0.814
2017,47000.0,0,1,24500.0,0,0,0,0.017
2013,57800.0,0,1,11995.0,0,0,0,-0.298
2016,66750.0,0,1,65000.0,0,0,0,0.167
2020,16500.0,0,1,61350.0,0,0,0,1.105
2020,31349.0,0,1,46105.0,0,0,0,0.842
2017,74030.0,0,1,32500.0,0,0,0,0.717
2015,23133.0,0,1,62900.0,0,0,0,1.569
2022,9000.0,0,1,68420.0,0,0,0,0.84
2008,122945.0,1,1,17500.0,0,0,0,0.574
2006,122961.0,0,1,9850.0,0,0,0,-1.045
2011,60000.0,0,1,8500.0,0,0,0,0.633
2017,113294.0,1,1,16500.0,0,0,0,-0.762
2017,33300.0,0,1,75500.0,0,0,0,1.245
2019,32268.0,0,1,21500.0,0,0,0,0.017
2015,67000.0,0,1,27000.0,0,0,0,0.717
2013,123000.0,1,1,12000.0,0,0,0,-0.988
2010,102000.0,1,1,16800.0,0,0,0,0.398
2005,93000.0,0,1,7000.0,0,0,0,1.745
2018,22500.0,1,1,39900.0,0,0,0,-0.593
2005,159437.0,1,1,8995.0,0,0,0,-0.298
2014,92861.0,0,1,17777.0,0,0,0,1.152
1999,39800.0,0,1,15000.0,0,0,0,-1.045
2018,41000.0,1,1,32500.0,0,0,0,-0.06
2014,125470.0,0,1,3000.0,0,0,0,-1.169
2022,11089.0,0,1,94000.0,0,0,0,0.057
2020,4500.0,0,1,52590.0,0,0,0,1.021
2015,112000.0,1,1,18999.0,0,0,0,0.107
2003,140000.0,1,1,5900.0,0,0,0,0.74
2017,54000.0,1,1,30000.0,0,0,0,1.021
2020,38500.0,0,1,27000.0,0,0,0,-0.067
2010,132000.0,1,1,24995.0,0,0,0,-0.071
2019,22000.0,0,1,44500.0,0,0,0,0.879
2018,27000.0,0,1,35000.0,0,0,0,-0.771
2019,48000.0,0,1,21900.0,0,0,0,-0.755
2014,91188.0,0,1,14999.0,0,0,0,1.098
2008,140000.0,1,1,8000.0,0,0,0,0.398
2018,61000.0,0,1,49000.0,0,0,0,0.943
2023,122961.0,0,1,9200.0,0,0,0,1.188
2001,52675.0,0,1,16995.0,0,0,0,0.374
2020,64101.0,0,1,55655.0,1,0,0,-0.091
2023,2100.0,0,1,95500.0,0,0,0,0.095
2011,1798.0,0,1,10990.0,0,0,0,-0.969
2008,102000.0,0,1,9950.0,0,0,0,-0.264
2011,146500.0,1,1,4200.0,0,0,0,-0.774
2016,80124.0,1,1,17500.0,0,0,0,0.471
2011,110000.0,0,1,6500.0,0,0,0,-0.781
2005,58500.0,1,1,5700.0,0,0,0,0.66
2021,10500.0,0,1,79950.0,0,0,0,0.155
2015,7300.0,0,1,60500.0,0,0,0,0.24
2007,64000.0,0,1,17900.0,0,0,0,0.676
2016,38000.0,0,1,21000.0,0,0,0,0.107
2014,134000.0,1,1,15400.0,0,0,0,0.76
2020,72329.0,0,1,54995.0,1,0,0,-0.144
2015,64800.0,0,1,21000.0,0,0,0,0.717
2016,56837.0,0,1,19500.0,0,0,0,0.107
2018,74600.0,1,1,24000.0,0,0,0,-0.983
2014,39748.0,1,1,17999.0,0,0,0,-0.043
2017,67600.0,0,1,40250.0,0,0,0,1.131
2021,14442.0,0,1,39900.0,0,0,0,-0.024
2006,160000.0,0,1,6500.0,0,0,0,-0.119
2021,18500.0,0,1,41950.0,0,0,0,-0.079
2019,28300.0,1,1,52000.0,0,0,0,0.145
2016,75466.0,0,1,51500.0,0,0,0,-0.66
2018,28644.0,0,1,39990.0,0,0,0,-0.679
2020,20386.0,0,1,32541.0,1,0,0,-0.576
2014,98413.0,0,1,18500.0,0,0,0,-0.031
2009,115402.0,0,1,9450.0,0,0,0,-0.167
2022,16478.0,0,1,87150.0,0,0,0,0.352
2013,88300.0,1,1,12000.0,0,0,0,-1.021
2019,41000.0,0,1,49900.0,0,0,0,0.938
2010,183000.0,1,1,14000.0,0,0,0,-0.114
2006,176261.0,0,1,4200.0,0,0,0,-0.071
2012,161000.0,0,1,19000.0,0,0,0,-0.033
2015,122272.0,0,1,17000.0,0,0,0,-0.071
2017,53500.0,0,1,25500.0,0,0,0,-0.067
2021,1750.0,0,1,79500.0,0,0,0,1.09
2021,14353.0,0,1,42500.0,0,0,0,-0.738
2015,81648.0,1,1,17390.0,0,0,0,-0.771
2022,74000.0,0,1,30000.0,0,0,0,1.105
2008,124500.0,0,1,8750.0,0,0,0,-0.002
2019,72150.0,1,1,26999.0,0,0,0,-0.048
2017,143250.0,1,1,19995.0,0,0,0,-0.071
2017,6900.0,0,1,56750.0,0,0,0,-0.007
2019,4500.0,0,1,43000.0,0,0,0,0.167
2008,98528.0,1,1,9985.0,0,0,0,-0.924
2013,54500.0,0,1,15300.0,0,0,0,-0.555
2013,94000.0,1,1,16000.0,0,0,0,-0.774
2022,3273.0,0,1,58000.0,0,0,0,1.188
2018,56846.0,0,1,32000.0,0,0,0,-0.098
2005,177702.0,1,1,6000.0,0,0,0,-0.524
2017,7600.0,0,1,55000.0,0,0,0,-0.036
2021,42000.0,1,1,46999.0,0,0,0,1.148
2020,25250.0,0,1,88900.0,0,0,0,-0.264
2002,79800.0,0,1,17899.0,0,0,0,0.419
2020,34000.0,0,1,41000.0,0,0,0,-0.593
2019,67073.0,0,1,41400.0,0,0,0,0.31
2019,43534.0,1,1,43500.0,0,0,0,1.176
2017,92000.0,0,1,30000.0,0,0,0,1.021
2014,71000.0,0,1,22000.0,0,0,0,-0.043
2018,2500.0,0,1,48990.0,0,0,0,1.021
2023,72500.0,0,1,30000.0,0,0,0,1.188
2016,118000.0,1,1,19000.0,0,0,0,0.107
2006,61600.0,0,1,21500.0,0,0,0,0.029
1999,218000.0,0,1,6100.0,0,0,0,0.161
2018,69423.0,0,1,36500.0,0,0,0,0.85
2023,2108.0,0,1,55000.0,0,0,0,0.0
2017,92000.0,0,1,40000.0,0,0,0,1.021
2018,28211.0,0,1,47500.0,0,0,0,0.057
2023,23000.0,0,1,87000.0,0,0,0,-0.64
2011,140000.0,1,1,6000.0,0,0,0,0.626
2008,120000.0,1,1,14800.0,0,0,0,0.398
2022,44691.0,0,1,29950.0,0,0,0,1.083
2017,54000.0,1,1,26900.0,0,0,0,-0.06
2012,107481.0,1,1,10950.0,0,0,0,0.633
2020,53401.0,0,1,39500.0,0,0,0,0.131
2013,105000.0,0,1,19500.0,0,0,0,0.74
2016,4753.0,0,1,63500.0,0,0,0,1.214
2019,43775.0,0,1,70250.0,0,0,0,-0.067
2011,14950.0,0,1,8999.0,0,0,0,-0.964
2018,92813.0,0,1,30499.0,0,0,0,-0.633
2020,54225.0,0,1,31950.0,0,0,0,-0.048
2013,55018.0,1,1,29500.0,0,0,0,2.04
2015,55212.0,0,1,75500.0,0,0,0,0.419
2021,12000.0,0,1,75000.0,0,0,0,-0.145
2015,98400.0,0,1,13200.0,0,0,0,-0.821
2023,32500.0,0,1,74500.0,0,0,0,1.105
2023,16200.0,0,1,79999.0,0,0,0,0.057
2018,81000.0,0,1,28500.0,0,0,0,0.471
2018,915.0,0,1,32250.0,0,0,0,0.943
1999,165000.0,0,1,9950.0,0,0,0,-1.045
2014,29140.0,0,1,127899.0,0,0,0,0.24
2014,74600.0,0,1,18400.0,0,0,0,0.819
2007,98600.0,1,1,10900.0,0,0,0,-0.902
2012,161000.0,0,1,16500.0,0,0,0,0.845
2019,14381.0,0,1,89900.0,0,0,0,0.164
2009,95500.0,0,1,8550.0,0,0,0,-0.771
2015,40000.0,1,1,30000.0,0,0,0,-0.095
2017,60000.0,0,1,23500.0,0,0,0,0.917
2018,124000.0,0,1,32000.0,0,0,0,0.938
2000,104000.0,1,1,2800.0,0,0,0,0.574
2007,136000.0,0,1,14995.0,0,0,0,0.324
1996,28900.0,0,1,8500.0,0,0,0,-0.236
2011,103111.0,1,1,13450.0,0,0,0,-0.805
2007,43433.0,1,1,21000.0,0,0,0,-0.714
2011,89190.0,0,1,6730.0,0,0,0,0.76
2021,17500.0,0,1,67800.0,0,0,0,-0.436
2004,285000.0,0,1,10300.0,0,0,0,0.762
2021,9700.0,0,1,19290.0,1,0,0,-0.576
2016,76495.0,1,1,23500.0,0,0,0,0.85
2017,58350.0,0,1,33400.0,0,0,0,1.245
2018,64600.0,0,1,42500.0,0,0,0,0.017
2013,105000.0,1,1,6600.0,0,0,0,-0.014
2023,6200.0,0,1,64500.0,0,0,0,0.262
2008,103500.0,0,1,19996.0,0,0,0,-0.924
2016,87092.0,0,1,22000.0,0,0,0,0.717
2018,35000.0,1,1,42800.0,0,0,0,0.107
2016,79000.0,0,1,28000.0,0,0,0,1.105
2017,140401.0,0,1,46500.0,0,0,0,0.717
2014,75000.0,0,1,16800.0,0,0,0,1.098
2017,31000.0,0,1,36750.0,0,0,0,-0.043
1999,130000.0,1,1,7300.0,0,0,0,-1.045
2019,46891.0,1,1,51900.0,0,0,0,0.717
2022,23700.0,0,1,42999.0,0,0,0,0.793
2019,56300.0,0,1,29900.0,0,0,0,0.143
2012,160000.0,0,1,9499.0,0,0,0,-0.043
2005,153818.0,1,1,29995.0,0,0,0,0.771
2022,35700.0,0,1,28500.0,0,0,0,-0.067
2017,88000.0,0,1,21500.0,0,0,0,-0.079
2006,106000.0,1,1,13500.0,0,0,0,-0.071
2014,66250.0,1,1,66200.0,0,0,0,1.055
2008,140500.0,1,1,16000.0,0,0,0,0.331
2008,193827.0,0,1,15995.0,0,0,0,-0.117
2021,2165.0,0,1,115999.0,1,0,0,-0.746
2016,16754.0,0,1,42900.0,0,0,0,-0.774
2009,99000.0,0,1,18800.0,0,0,0,0.981
2020,36000.0,0,1,55000.0,0,0,0,1.021
2005,122000.0,0,1,11500.0,0,0,0,-0.49
2002,149437.0,1,1,4200.0,0,0,0,-0.226
2023,7414.0,0,1,56515.0,0,0,0,0.45
2022,18333.0,1,1,44605.0,1,0,0,-0.091
2010,37100.0,1,1,72000.0,0,0,0,2.083
2016,82900.0,1,1,19550.0,0,0,0,-0.745
2011,199000.0,0,1,9995.0,0,0,0,-0.302
2015,7388.0,1,1,44495.0,0,0,0,-0.06
2016,35200.0,0,1,34999.0,0,0,0,-0.771
2020,53782.0,0,1,42999.0,1,0,0,-0.746
2014,24500.0,0,1,98900.0,0,0,0,1.098
2019,57237.0,0,1,34000.0,0,0,0,-0.007
2015,231500.0,0,1,29993.0,0,0,0,0.717
2016,85766.0,0,1,2990.0,0,0,0,-0.06
2007,75151.0,0,1,21499.0,0,0,0,-0.064
2020,24108.0,0,1,47500.0,0,0,0,0.164
2022,7800.0,0,1,39000.0,0,0,0,1.19
2023,29816.0,0,1,46900.0,0,0,0,0.85
2013,4100.0,0,1,23500.0,0,0,0,-0.031
2015,74000.0,1,1,29000.0,0,0,0,0.933
2023,4000.0,0,1,95000.0,0,0,0,0.645
2017,65019.0,0,1,30950.0,0,0,0,-0.06
2018,42125.0,0,1,29000.0,0,0,0,-0.774
2008,119000.0,0,1,13000.0,0,0,0,0.981
2017,26000.0,1,1,37000.0,0,0,0,-0.036
2016,84450.0,0,1,31000.0,0,0,0,1.021
2021,35597.0,0,1,31000.0,0,0,0,0.31
2022,19200.0,0,1,49999.0,0,0,0,0.845
2018,42125.0,1,1,29000.0,0,0,0,-0.781
2016,14950.0,1,1,14599.0,0,0,0,-0.774
2022,69000.0,0,1,16700.0,0,0,0,-0.819
2016,61700.0,0,1,23500.0,0,0,0,0.821
2018,3213.0,0,1,59950.0,0,0,0,0.352
2016,52111.0,0,1,23995.0,0,0,0,-0.845
2023,4126.0,0,1,117500.0,0,0,0,0.095
2017,143250.0,1,1,39000.0,0,0,0,-0.007
2017,53649.0,0,1,33000.0,0,0,0,-0.079
2022,9400.0,0,1,47995.0,0,0,0,0.842
2017,31000.0,0,1,21000.0,0,0,0,0.161
2014,119850.0,1,1,19500.0,0,0,0,-0.805
2012,101000.0,0,1,19000.0,0,0,0,0.802
2012,12941.0,0,1,36800.0,0,0,0,0.981
2017,115000.0,0,1,29995.0,0,0,0,-0.074
2019,44460.0,1,1,36340.0,0,0,0,0.031
2012,122000.0,0,1,10500.0,0,0,0,-1.045
2010,399000.0,1,1,39990.0,0,0,0,0.717
2017,89563.0,0,1,18995.0,0,0,0,-0.774
2020,41200.0,0,1,46850.0,0,0,0,0.095
2022,31250.0,0,1,57999.0,0,0,0,1.105
1999,99000.0,0,1,2500.0,0,0,0,-0.19
2011,41500.0,0,1,11500.0,0,0,0,-0.031
2014,59766.0,1,1,17900.0,0,0,0,-0.031
2009,51983.0,0,1,19999.0,0,0,0,-0.131
2018,25000.0,1,1,49995.0,0,0,0,0.938
2008,20200.0,0,1,40000.0,0,0,0,1.045
2021,24115.0,0,1,54999.0,0,0,0,1.021
2021,17500.0,0,1,44000.0,0,0,0,0.31
2013,145000.0,0,1,13500.0,0,0,0,-0.057
2005,122945.0,0,1,14000.0,0,0,0,-0.726
2021,23588.0,0,1,59950.0,0,0,0,0.842
2022,12000.0,0,1,94999.0,0,0,0,0.352
2007,116000.0,1,1,8950.0,0,0,0,-0.295
2003,99700.0,0,1,7500.0,0,0,0,-0.019
2005,190640.0,1,1,9950.0,0,0,0,-0.983
2018,62662.0,1,1,15000.0,0,0,0,-0.143
2014,53500.0,0,1,34500.0,0,0,0,-0.043
2014,106000.0,0,1,8700.0,0,0,0,-0.107
2016,72900.0,0,1,21900.0,0,0,0,-0.774
2023,4348.0,0,1,99750.0,1,0,0,-0.133
2011,168422.0,0,1,39390.0,0,0,0,-0.124
2012,74000.0,1,1,18999.0,0,0,0,-0.264
2017,50850.0,0,1,113000.0,0,0,0,0.205
2008,136500.0,0,1,9000.0,0,0,0,-0.231
2022,2100.0,0,1,29895.0,1,0,0,-0.746
2001,59700.0,0,1,5199.0,0,0,0,-0.079
2016,128000.0,0,1,14900.0,0,0,0,-0.969
2021,69567.0,0,1,63995.0,0,0,0,0.131
2013,98413.0,0,1,10999.0,0,0,0,0.055
2021,18385.0,0,1,25099.0,0,0,0,-0.576
2018,52675.0,1,1,37000.0,0,0,0,1.021
2014,113000.0,0,1,15999.0,0,0,0,-0.631
2019,26500.0,0,1,59800.0,0,0,0,-0.757
2023,13250.0,0,1,61500.0,0,0,0,0.929
2012,119850.0,1,1,15999.0,0,0,0,-0.483
2007,178000.0,0,1,8750.0,0,0,0,-0.248
2016,73043.0,0,1,49995.0,0,0,0,1.648
2012,79500.0,0,1,21499.0,0,0,0,0.981
2013,106000.0,0,1,11500.0,0,0,0,-0.298
1997,92000.0,0,1,17999.0,0,0,0,0.771
2020,62500.0,0,1,28750.0,0,0,0,-0.067
2018,61000.0,0,1,30500.0,0,0,0,-0.802
2022,15000.0,0,1,69000.0,0,0,0,-0.067
2018,53750.0,1,1,53000.0,0,0,0,0.821
2021,9612.0,0,1,74900.0,1,0,0,-0.133
2011,72000.0,0,1,20000.0,0,0,0,0.85
2020,28663.0,0,1,42999.0,0,0,0,-0.85
2017,80000.0,0,1,36000.0,0,0,0,-0.25
2017,53677.0,0,1,24900.0,0,0,0,0.674
2022,6200.0,0,1,41299.0,0,0,0,1.188
2010,95000.0,1,1,12000.0,0,0,0,0.802
2020,29000.0,0,1,29000.0,0,0,0,0.095
2021,25793.0,1,1,43430.0,1,0,0,-0.576
2019,67280.0,0,1,75500.0,1,0,0,-0.133
2021,37366.0,0,1,53000.0,0,0,0,-0.145
2020,13900.0,0,1,65000.0,0,0,0,1.569
2006,134000.0,1,1,10900.0,0,0,0,-0.236
2019,67500.0,0,1,56999.0,0,0,0,0.717
2020,36311.0,0,1,37405.0,0,0,0,0.842
2016,90400.0,1,1,31000.0,0,0,0,-0.043
2008,65750.0,1,1,12950.0,0,0,0,-0.95
2013,89700.0,0,1,22000.0,0,0,0,-0.033
2015,16500.0,0,1,22800.0,0,0,0,-0.036
1999,145000.0,1,1,10500.0,0,0,0,-1.045
2016,137600.0,0,1,30999.0,0,0,0,-0.981
2014,82849.0,0,1,32750.0,0,0,0,0.24
2009,83853.0,1,1,6950.0,0,0,0,-1.002
2017,64800.0,1,1,29000.0,0,0,0,0.633
2016,46000.0,0,1,38000.0,0,0,0,0.207
2008,126000.0,0,1,12800.0,0,0,0,0.738
2019,48000.0,0,1,55000.0,0,0,0,0.717
2018,25000.0,0,1,67000.0,0,0,0,1.15
2017,46700.0,1,1,27499.0,0,0,0,-0.131
2002,92000.0,0,1,25500.0,0,0,0,1.357
2008,38500.0,1,1,37000.0,0,0,0,0.812
2008,84000.0,0,1,35000.0,0,0,0,1.969
2019,51300.0,0,1,36750.0,0,0,0,-0.079
2013,89000.0,1,1,16000.0,0,0,0,0.024
2017,53433.0,0,1,69000.0,0,0,0,1.19
2020,85000.0,0,1,43000.0,0,0,0,0.131
2015,62375.0,1,1,21495.0,0,0,0,0.879
2017,55000.0,0,1,25500.0,0,0,0,-0.071
2019,43850.0,0,1,40200.0,0,0,0,-0.807
2018,40989.0,1,1,25500.0,0,0,0,-0.031
2020,1500.0,0,1,60000.0,0,0,0,1.705
2022,23850.0,0,1,92888.0,0,0,0,1.152
2020,23300.0,0,1,16000.0,0,0,0,0.107
2023,5338.0,0,1,54500.0,0,0,0,0.352
2020,66500.0,0,1,39500.0,0,0,0,1.055
2019,24000.0,0,1,40000.0,0,0,0,-0.002
2015,29400.0,0,1,29000.0,0,0,0,0.717
2021,73091.0,1,1,53950.0,0,0,0,1.021
2015,166549.0,1,1,20000.0,0,0,0,-0.036
2007,193827.0,0,1,6750.0,0,0,0,-0.11
2013,4100.0,0,1,27500.0,0,0,0,-0.014
2019,43875.0,1,1,41599.0,0,0,0,-0.576
2017,85000.0,1,1,23400.0,0,0,0,-0.071
2011,16000.0,0,1,10300.0,0,0,0,1.036
2014,67900.0,1,0,25990.0,0,0,0,-0.052
2017,108000.0,0,1,30000.0,0,0,0,-0.052
2019,24500.0,0,1,58900.0,0,0,0,1.021
2023,7000.0,0,1,65900.0,0,0,0,0.029
2015,86000.0,0,1,26600.0,0,0,0,1.148
2016,70582.0,1,1,19996.0,0,0,0,-0.06
2001,119500.0,0,1,18500.0,0,0,0,-0.064
2015,185000.0,1,1,15000.0,0,0,0,-0.983
2005,138000.0,0,1,5500.0,0,0,0,-0.145
2007,76163.0,0,1,19500.0,0,0,0,-1.064
2004,200000.0,0,1,7999.0,0,0,0,0.762
2014,110000.0,0,1,11000.0,0,0,0,-0.698
2021,35469.0,0,1,43147.0,1,0,0,-0.746
2011,70000.0,0,1,6300.0,0,0,0,1.036
2014,62662.0,0,1,19750.0,0,0,0,0.493
2018,39000.0,0,1,20999.0,0,0,0,0.717
2022,7400.0,0,1,44900.0,0,0,0,-0.088
2020,26465.0,0,1,44646.0,0,0,0,0.055
2013,122000.0,0,1,15000.0,0,0,0,-0.869
2023,3715.0,0,1,36000.0,0,0,0,-0.019
2018,55000.0,0,1,40000.0,0,0,0,-0.036
2004,188000.0,0,1,20500.0,0,0,0,0.331
2016,86000.0,0,1,25500.0,0,0,0,-0.057
2015,80000.0,0,1,18000.0,0,0,0,-0.969
2007,132700.0,1,1,10750.0,0,0,0,-0.295
2019,52775.0,0,1,52999.0,0,0,0,-0.067
2011,174000.0,0,1,7700.0,0,0,0,0.569
2019,9500.0,0,1,65000.0,0,0,0,1.155
2011,107000.0,1,1,7999.0,0,0,0,-1.002
2014,111700.0,0,1,17000.0,0,0,0,-0.067
2016,115000.0,0,1,24995.0,0,0,0,-0.076
2018,245000.0,0,1,26500.0,0,0,0,0.85
2018,61000.0,0,1,48000.0,0,0,0,1.176
2014,7800.0,0,1,41400.0,0,0,0,0.117
2015,173452.0,1,1,20000.0,0,0,0,0.717
2021,17000.0,0,1,65000.0,0,0,0,1.186
2017,2950.0,0,1,36000.0,0,0,0,1.055
2014,18000.0,1,1,38500.0,0,0,0,-0.264
2004,121525.0,0,1,39900.0,0,0,0,0.54
2010,161900.0,1,1,19795.0,0,0,0,-0.057
2017,79089.0,0,1,116911.0,1,0,0,0.006
2018,63250.0,0,1,29900.0,0,0,0,0.964
2015,96000.0,1,1,13895.0,0,0,0,-0.202
2009,80000.0,0,1,28500.0,0,0,0,0.431
2017,118000.0,0,1,18650.0,0,0,0,0.605
2018,60000.0,1,1,50000.0,0,0,0,0.717
2014,157500.0,0,1,7495.0,0,0,0,-0.721
2023,2950.0,0,1,87000.0,0,0,0,0.048
2015,106000.0,0,1,25000.0,0,0,0,-0.976
2021,35999.0,0,1,94900.0,0,0,0,0.419
2010,117000.0,1,1,16000.0,0,0,0,-0.036
2015,87092.0,0,1,40500.0,0,0,0,1.152
2017,177600.0,1,1,31000.0,0,0,0,-0.85
2020,27340.0,0,1,46750.0,0,0,0,-0.576
2015,121521.0,0,1,19977.0,1,0,0,-0.091
2015,124000.0,1,1,25500.0,0,0,0,-0.774
2016,39000.0,1,1,26000.0,0,0,0,-0.036
2011,132000.0,0,1,31999.0,0,0,0,-0.131
2015,137000.0,0,1,12500.0,0,0,0,-0.033
2017,69000.0,0,1,34000.0,0,0,0,0.819
2017,66150.0,0,1,69000.0,0,0,0,0.988
2020,1800.0,0,1,59800.0,0,0,0,1.919
2020,44457.0,0,1,44900.0,0,0,0,0.133
2007,100500.0,0,1,14000.0,0,0,0,0.443
2021,52000.0,0,1,86000.0,0,0,0,1.236
2020,97579.0,1,1,39500.0,0,0,0,1.055
2009,35900.0,0,1,28000.0,0,0,0,1.152
2018,13900.0,0,1,62000.0,0,0,0,0.167
2021,48000.0,1,1,52889.0,0,0,0,1.021
2005,16900.0,0,1,45000.0,0,0,0,0.771
2017,115550.0,1,1,26000.0,0,0,0,-0.036
2021,69205.0,0,1,32500.0,0,0,0,-0.06
